Date,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Holiday,Hour,Seasons,Rented Bike Count
13/12/2017,-11.1,46,3.4,1981,0.1,0.0,0.0,No Holiday,9,Winter,340
13/12/2017,-9.5,39,2.1,1875,0.6,0.0,0.0,No Holiday,10,Winter,202
13/12/2017,-8.1,35,1.8,1806,0.96,0.0,0.0,No Holiday,11,Winter,251
13/12/2017,-6.5,30,2.9,1945,1.17,0.0,0.0,No Holiday,12,Winter,267
13/12/2017,-5.8,28,2.9,1887,1.23,0.0,0.0,No Holiday,13,Winter,251
13/12/2017,-4.7,27,2.9,1883,1.12,0.0,0.0,No Holiday,14,Winter,240
13/12/2017,-4.9,26,3.1,1887,0.89,0.0,0.0,No Holiday,15,Winter,240
13/12/2017,-4.5,26,2.2,2000,0.56,0.0,0.0,No Holiday,16,Winter,278
13/12/2017,-5.6,29,1.7,2000,0.18,0.0,0.0,No Holiday,17,Winter,392
13/12/2017,-6.6,33,1.1,2000,0.0,0.0,0.0,No Holiday,18,Winter,537
13/12/2017,-6.6,31,1.6,2000,0.0,0.0,0.0,No Holiday,19,Winter,373
13/12/2017,-7.6,35,0.8,2000,0.0,0.0,0.0,No Holiday,20,Winter,263
13/12/2017,-8.3,39,1.0,2000,0.0,0.0,0.0,No Holiday,21,Winter,271
13/12/2017,-8.9,39,0.1,2000,0.0,0.0,0.0,No Holiday,22,Winter,271
13/12/2017,-9.2,44,0.4,1978,0.0,0.0,0.0,No Holiday,23,Winter,174
14/12/2017,-9.5,50,0.6,1953,0.0,0.0,0.0,No Holiday,0,Winter,171
14/12/2017,-9.8,48,0.8,2000,0.0,0.0,0.0,No Holiday,1,Winter,170
14/12/2017,-10.6,44,0.8,1903,0.0,0.0,0.0,No Holiday,2,Winter,107
14/12/2017,-10.7,48,0.4,1651,0.0,0.0,0.0,No Holiday,3,Winter,80
14/12/2017,-11.0,50,0.8,1718,0.0,0.0,0.0,No Holiday,4,Winter,52
14/12/2017,-10.8,48,0.8,1648,0.0,0.0,0.0,No Holiday,5,Winter,62
14/12/2017,-11.0,55,0.8,1541,0.0,0.0,0.0,No Holiday,6,Winter,108
14/12/2017,-10.9,57,1.1,1387,0.0,0.0,0.0,No Holiday,7,Winter,279
14/12/2017,-10.4,54,1.1,1432,0.01,0.0,0.0,No Holiday,8,Winter,621
14/12/2017,-9.4,44,0.5,1680,0.13,0.0,0.0,No Holiday,9,Winter,305
14/12/2017,-7.7,43,0.9,1555,0.35,0.0,0.0,No Holiday,10,Winter,189
14/12/2017,-6.1,38,1.0,1587,0.52,0.0,0.0,No Holiday,11,Winter,247
14/12/2017,-4.9,34,1.3,1768,0.6,0.0,0.0,No Holiday,12,Winter,278
14/12/2017,-3.8,32,0.9,1827,0.52,0.0,0.0,No Holiday,13,Winter,282
14/12/2017,-2.7,28,0.7,1857,0.65,0.0,0.0,No Holiday,14,Winter,294
14/12/2017,-2.5,29,1.1,1667,0.48,0.0,0.0,No Holiday,15,Winter,301
14/12/2017,-2.4,28,0.9,1878,0.35,0.0,0.0,No Holiday,16,Winter,335
14/12/2017,-2.9,31,0.6,1723,0.09,0.0,0.0,No Holiday,17,Winter,382
14/12/2017,-3.5,35,1.1,1414,0.0,0.0,0.0,No Holiday,18,Winter,612
14/12/2017,-4.2,40,0.9,1216,0.0,0.0,0.0,No Holiday,19,Winter,410
14/12/2017,-4.8,43,1.1,1397,0.0,0.0,0.0,No Holiday,20,Winter,277
14/12/2017,-4.8,45,0.8,1351,0.0,0.0,0.0,No Holiday,21,Winter,316
14/12/2017,-4.9,44,1.1,1369,0.0,0.0,0.0,No Holiday,22,Winter,309
14/12/2017,-5.6,53,1.2,1290,0.0,0.0,0.0,No Holiday,23,Winter,211
15/12/2017,-5.7,53,0.6,1262,0.0,0.0,0.0,No Holiday,0,Winter,227
15/12/2017,-6.3,57,0.4,1148,0.0,0.0,0.0,No Holiday,1,Winter,241
15/12/2017,-6.8,58,0.4,1089,0.0,0.0,0.0,No Holiday,2,Winter,162
15/12/2017,-6.9,56,0.5,1111,0.0,0.0,0.0,No Holiday,3,Winter,110
15/12/2017,-7.1,59,0.8,1058,0.0,0.0,0.0,No Holiday,4,Winter,69
15/12/2017,-7.5,64,0.9,989,0.0,0.0,0.0,No Holiday,5,Winter,68
15/12/2017,-7.4,64,0.7,906,0.0,0.0,0.0,No Holiday,6,Winter,129
15/12/2017,-7.0,63,0.6,865,0.0,0.0,0.0,No Holiday,7,Winter,285
15/12/2017,-6.6,64,1.1,791,0.0,0.0,0.0,No Holiday,8,Winter,658
15/12/2017,-5.9,60,0.6,691,0.09,0.0,0.0,No Holiday,9,Winter,330
15/12/2017,-4.6,52,0.8,648,0.34,0.0,0.0,No Holiday,10,Winter,221
15/12/2017,-2.9,46,1.0,809,0.42,0.0,0.0,No Holiday,11,Winter,279
15/12/2017,-2.5,43,0.7,895,0.34,0.0,0.0,No Holiday,12,Winter,309
15/12/2017,-1.6,40,0.3,868,0.32,0.0,0.0,No Holiday,13,Winter,325
15/12/2017,-0.7,39,0.8,826,0.35,0.0,0.0,No Holiday,14,Winter,329
15/12/2017,0.1,35,1.5,946,0.42,0.0,0.0,No Holiday,15,Winter,342
15/12/2017,0.0,37,0.6,994,0.13,0.0,0.0,No Holiday,16,Winter,354
15/12/2017,-0.2,39,0.8,1016,0.0,0.0,0.0,No Holiday,17,Winter,464
15/12/2017,0.1,43,0.9,1485,0.0,0.0,0.0,No Holiday,18,Winter,682
15/12/2017,0.6,41,1.2,1550,0.0,0.0,0.0,No Holiday,19,Winter,451
15/12/2017,0.9,42,1.2,1113,0.0,0.0,0.0,No Holiday,20,Winter,320
15/12/2017,0.7,47,2.7,1283,0.0,0.0,0.0,No Holiday,21,Winter,300
15/12/2017,-0.1,49,2.0,870,0.0,0.0,0.0,No Holiday,22,Winter,296
15/12/2017,-1.3,60,2.5,792,0.0,0.0,0.0,No Holiday,23,Winter,247
16/12/2017,-2.6,73,3.4,787,0.0,0.0,0.0,No Holiday,0,Winter,217
16/12/2017,-3.4,76,2.9,582,0.0,0.0,0.0,No Holiday,1,Winter,302
16/12/2017,-4.1,73,2.1,567,0.0,0.0,0.0,No Holiday,2,Winter,228
16/12/2017,-4.5,71,1.6,651,0.0,0.0,0.0,No Holiday,3,Winter,129
16/12/2017,-5.0,70,2.7,702,0.0,0.0,0.0,No Holiday,4,Winter,80
16/12/2017,-5.6,72,2.0,662,0.0,0.0,0.0,No Holiday,5,Winter,45
16/12/2017,-6.1,69,2.9,765,0.0,0.0,0.0,No Holiday,6,Winter,66
16/12/2017,-6.7,64,2.1,977,0.0,0.0,0.0,No Holiday,7,Winter,90
16/12/2017,-7.3,62,2.6,1112,0.0,0.0,0.0,No Holiday,8,Winter,190
16/12/2017,-7.2,47,2.8,1724,0.18,0.0,0.0,No Holiday,9,Winter,195
16/12/2017,-6.2,42,2.3,1893,0.52,0.0,0.0,No Holiday,10,Winter,201
16/12/2017,-5.2,30,4.0,1991,0.86,0.0,0.0,No Holiday,11,Winter,239
16/12/2017,-4.1,28,3.8,1998,1.08,0.0,0.0,No Holiday,12,Winter,252
16/12/2017,-3.7,23,4.0,1980,1.12,0.0,0.0,No Holiday,13,Winter,296
16/12/2017,-3.4,22,4.3,1966,1.07,0.0,0.0,No Holiday,14,Winter,292
16/12/2017,-3.3,22,5.0,2000,0.86,0.0,0.0,No Holiday,15,Winter,291
16/12/2017,-3.3,24,3.5,2000,0.54,0.0,0.0,No Holiday,16,Winter,258
16/12/2017,-4.6,26,2.6,2000,0.17,0.0,0.0,No Holiday,17,Winter,277
16/12/2017,-5.3,28,3.5,2000,0.0,0.0,0.0,No Holiday,18,Winter,212
16/12/2017,-6.0,32,2.4,2000,0.0,0.0,0.0,No Holiday,19,Winter,173
16/12/2017,-6.6,37,3.4,2000,0.0,0.0,0.0,No Holiday,20,Winter,143
16/12/2017,-7.1,39,3.2,2000,0.0,0.0,0.0,No Holiday,21,Winter,159
16/12/2017,-7.6,41,1.6,2000,0.0,0.0,0.0,No Holiday,22,Winter,155
16/12/2017,-8.0,41,2.2,2000,0.0,0.0,0.0,No Holiday,23,Winter,142
17/12/2017,-8.1,41,2.0,2000,0.0,0.0,0.0,No Holiday,0,Winter,175
17/12/2017,-8.4,40,1.6,2000,0.0,0.0,0.0,No Holiday,1,Winter,146
17/12/2017,-8.7,40,2.8,2000,0.0,0.0,0.0,No Holiday,2,Winter,132
17/12/2017,-9.0,40,3.1,2000,0.0,0.0,0.0,No Holiday,3,Winter,100
17/12/2017,-9.5,40,1.9,2000,0.0,0.0,0.0,No Holiday,4,Winter,41
17/12/2017,-9.7,41,3.1,2000,0.0,0.0,0.0,No Holiday,5,Winter,31
17/12/2017,-9.9,42,2.3,2000,0.0,0.0,0.0,No Holiday,6,Winter,39
17/12/2017,-10.2,42,2.3,2000,0.0,0.0,0.0,No Holiday,7,Winter,53
17/12/2017,-10.7,43,0.9,2000,0.0,0.0,0.0,No Holiday,8,Winter,94
17/12/2017,-10.5,38,1.1,1950,0.19,0.0,0.0,No Holiday,9,Winter,122
17/12/2017,-8.5,31,1.5,1997,0.58,0.0,0.0,No Holiday,10,Winter,142
17/12/2017,-7.2,29,1.8,1926,0.88,0.0,0.0,No Holiday,11,Winter,189
17/12/2017,-4.9,25,2.6,1966,1.08,0.0,0.0,No Holiday,12,Winter,216
17/12/2017,-4.5,25,3.2,1989,1.14,0.0,0.0,No Holiday,13,Winter,223
17/12/2017,-3.2,26,3.1,1933,1.07,0.0,0.0,No Holiday,14,Winter,268
17/12/2017,-2.5,28,2.0,2000,0.85,0.0,0.0,No Holiday,15,Winter,278
17/12/2017,-2.7,31,2.3,2000,0.54,0.0,0.0,No Holiday,16,Winter,256
17/12/2017,-3.8,35,2.4,2000,0.17,0.0,0.0,No Holiday,17,Winter,266
17/12/2017,-4.7,37,1.8,2000,0.01,0.0,0.0,No Holiday,18,Winter,204
17/12/2017,-5.6,39,1.1,2000,0.0,0.0,0.0,No Holiday,19,Winter,157
17/12/2017,-6.0,42,0.8,2000,0.0,0.0,0.0,No Holiday,20,Winter,166
17/12/2017,-6.5,45,0.7,2000,0.0,0.0,0.0,No Holiday,21,Winter,168
17/12/2017,-6.6,50,0.6,1990,0.0,0.0,0.0,No Holiday,22,Winter,172
17/12/2017,-6.9,53,0.7,2000,0.0,0.0,0.0,No Holiday,23,Winter,138
18/12/2017,-5.9,50,0.6,2000,0.0,0.0,0.0,No Holiday,0,Winter,151
18/12/2017,-5.3,48,0.4,1664,0.0,0.0,0.0,No Holiday,1,Winter,97
18/12/2017,-5.0,65,0.4,990,0.0,0.0,0.2,No Holiday,2,Winter,38
18/12/2017,-5.3,76,1.0,767,0.0,0.3,0.5,No Holiday,3,Winter,32
18/12/2017,-5.4,81,0.7,270,0.0,0.0,0.7,No Holiday,4,Winter,29
18/12/2017,-5.3,81,0.9,923,0.0,0.0,0.8,No Holiday,5,Winter,27
18/12/2017,-5.2,85,0.9,271,0.0,0.4,1.3,No Holiday,6,Winter,45
18/12/2017,-5.0,85,0.7,186,0.0,0.0,1.8,No Holiday,7,Winter,96
18/12/2017,-4.6,86,1.2,508,0.0,0.0,2.0,No Holiday,8,Winter,146
18/12/2017,-4.3,89,1.0,59,0.0,1.6,4.0,No Holiday,9,Winter,52
18/12/2017,-3.7,87,1.0,541,0.03,0.0,4.8,No Holiday,10,Winter,36
18/12/2017,-2.9,85,1.2,243,0.06,0.0,4.8,No Holiday,11,Winter,44
18/12/2017,-1.8,83,1.2,351,0.09,1.1,5.1,No Holiday,12,Winter,62
18/12/2017,-0.9,84,1.2,333,0.09,0.0,5.0,No Holiday,13,Winter,76
18/12/2017,0.5,76,0.9,364,0.17,0.0,4.2,No Holiday,14,Winter,116
18/12/2017,1.6,73,0.9,421,0.6,0.0,3.2,No Holiday,15,Winter,137
18/12/2017,1.8,76,0.8,410,0.47,0.0,2.7,No Holiday,16,Winter,181
18/12/2017,0.4,84,0.8,317,0.15,0.0,2.7,No Holiday,17,Winter,175
18/12/2017,0.0,88,0.6,277,0.0,0.0,2.7,No Holiday,18,Winter,281
18/12/2017,1.3,65,1.1,1122,0.0,0.0,2.7,No Holiday,19,Winter,198
18/12/2017,3.3,65,3.2,1172,0.0,0.0,2.7,No Holiday,20,Winter,165
18/12/2017,2.8,73,2.4,831,0.0,0.0,2.6,No Holiday,21,Winter,148
18/12/2017,1.5,82,2.4,537,0.0,0.0,2.6,No Holiday,22,Winter,160
18/12/2017,0.1,81,2.9,551,0.0,0.0,2.6,No Holiday,23,Winter,128
19/12/2017,-1.0,73,2.3,881,0.0,0.0,2.6,No Holiday,0,Winter,122
19/12/2017,-2.0,72,0.8,979,0.0,0.0,2.6,No Holiday,1,Winter,122
19/12/2017,-2.7,72,0.9,990,0.0,0.0,2.6,No Holiday,2,Winter,93
19/12/2017,-2.8,58,1.6,1315,0.0,0.0,2.6,No Holiday,3,Winter,55
19/12/2017,-2.9,59,1.8,1286,0.0,0.0,2.6,No Holiday,4,Winter,39
19/12/2017,-3.9,66,0.7,1209,0.0,0.0,2.6,No Holiday,5,Winter,55
19/12/2017,-4.3,70,1.6,1169,0.0,0.0,2.6,No Holiday,6,Winter,78
19/12/2017,-4.4,64,2.8,1367,0.0,0.0,2.6,No Holiday,7,Winter,165
19/12/2017,-5.2,58,2.2,1594,0.0,0.0,2.5,No Holiday,8,Winter,390
19/12/2017,-5.3,48,2.6,1810,0.18,0.0,2.5,No Holiday,9,Winter,199
19/12/2017,-4.6,41,2.8,1815,0.57,0.0,2.5,No Holiday,10,Winter,151
19/12/2017,-3.5,35,2.2,1742,0.87,0.0,2.5,No Holiday,11,Winter,174
19/12/2017,-2.5,31,2.6,1778,1.08,0.0,2.3,No Holiday,12,Winter,191
19/12/2017,-2.2,25,3.2,1970,1.17,0.0,2.2,No Holiday,13,Winter,189
19/12/2017,-2.2,23,3.7,1971,1.09,0.0,2.2,No Holiday,14,Winter,178
19/12/2017,-1.3,26,3.0,2000,0.91,0.0,2.1,No Holiday,15,Winter,195
19/12/2017,-1.8,31,3.1,1993,0.56,0.0,2.0,No Holiday,16,Winter,211
19/12/2017,-2.7,35,1.8,2000,0.18,0.0,2.0,No Holiday,17,Winter,256
19/12/2017,-3.8,42,3.3,2000,0.0,0.0,2.0,No Holiday,18,Winter,384
19/12/2017,-4.5,51,2.0,2000,0.0,0.0,2.0,No Holiday,19,Winter,276
19/12/2017,-4.9,55,2.0,2000,0.0,0.0,2.0,No Holiday,20,Winter,225
19/12/2017,-5.0,57,1.9,2000,0.0,0.0,2.0,No Holiday,21,Winter,224
19/12/2017,-5.5,56,1.5,2000,0.0,0.0,2.0,No Holiday,22,Winter,213
19/12/2017,-5.8,57,1.7,2000,0.0,0.0,2.0,No Holiday,23,Winter,149
20/12/2017,-6.5,63,1.5,1666,0.0,0.0,2.0,No Holiday,0,Winter,142
20/12/2017,-7.3,67,1.1,1593,0.0,0.0,2.0,No Holiday,1,Winter,172
20/12/2017,-7.8,68,0.9,1642,0.0,0.0,2.0,No Holiday,2,Winter,108
20/12/2017,-8.1,70,1.3,1557,0.0,0.0,2.0,No Holiday,3,Winter,71
20/12/2017,-8.5,73,1.0,1723,0.0,0.0,2.0,No Holiday,4,Winter,38
20/12/2017,-8.3,67,0.9,1566,0.0,0.0,2.0,No Holiday,5,Winter,56
20/12/2017,-8.2,66,0.9,1718,0.0,0.0,2.0,No Holiday,6,Winter,97
20/12/2017,-8.1,67,0.9,1737,0.0,0.0,2.0,No Holiday,7,Winter,213
20/12/2017,-7.8,65,1.1,1738,0.0,0.0,2.0,No Holiday,8,Winter,466
20/12/2017,-6.7,62,1.1,1749,0.09,0.0,2.0,No Holiday,9,Winter,239
20/12/2017,-5.4,56,1.1,1751,0.28,0.0,2.0,No Holiday,10,Winter,162
20/12/2017,-4.2,51,1.1,1772,0.4,0.0,1.9,No Holiday,11,Winter,204
20/12/2017,-3.2,49,1.3,1723,0.53,0.0,1.9,No Holiday,12,Winter,209
20/12/2017,-1.3,43,1.0,1777,0.8,0.0,1.7,No Holiday,13,Winter,228
20/12/2017,-0.5,44,1.0,1793,0.71,0.0,1.7,No Holiday,14,Winter,243
20/12/2017,-0.2,45,1.0,1852,0.41,0.0,1.6,No Holiday,15,Winter,240
20/12/2017,-0.5,48,1.1,1722,0.12,0.0,1.6,No Holiday,16,Winter,225
20/12/2017,-0.9,70,1.1,299,0.02,0.0,2.2,No Holiday,17,Winter,237
20/12/2017,-1.4,79,1.6,702,0.0,0.1,2.2,No Holiday,18,Winter,329
20/12/2017,-1.5,81,1.8,751,0.0,0.0,2.2,No Holiday,19,Winter,190
20/12/2017,-1.9,86,0.9,700,0.0,0.0,2.4,No Holiday,20,Winter,165
20/12/2017,-2.0,83,1.2,904,0.0,0.1,2.4,No Holiday,21,Winter,197
20/12/2017,-1.6,82,0.4,929,0.0,0.0,2.3,No Holiday,22,Winter,184
20/12/2017,-1.1,87,1.4,349,0.0,0.0,2.2,No Holiday,23,Winter,153
21/12/2017,-1.3,90,2.0,259,0.0,0.0,2.2,No Holiday,0,Winter,166
21/12/2017,-1.8,90,1.6,263,0.0,0.0,2.2,No Holiday,1,Winter,189
21/12/2017,-2.2,88,1.4,348,0.0,0.0,2.2,No Holiday,2,Winter,132
21/12/2017,-2.9,89,1.3,288,0.0,0.0,2.2,No Holiday,3,Winter,79
21/12/2017,-3.6,91,1.2,241,0.0,0.0,2.2,No Holiday,4,Winter,58
21/12/2017,-4.3,91,1.5,233,0.0,0.0,2.2,No Holiday,5,Winter,49
21/12/2017,-4.8,91,1.1,266,0.0,0.0,2.2,No Holiday,6,Winter,84
21/12/2017,-5.3,90,1.1,311,0.0,0.0,2.2,No Holiday,7,Winter,178
21/12/2017,-5.6,89,0.9,371,0.0,0.0,2.2,No Holiday,8,Winter,423
21/12/2017,-5.3,88,0.4,463,0.21,0.0,2.2,No Holiday,9,Winter,265
21/12/2017,-3.0,71,0.7,608,0.67,0.0,2.1,No Holiday,10,Winter,169
21/12/2017,-0.7,62,0.7,519,0.77,0.0,2.0,No Holiday,11,Winter,243
21/12/2017,1.9,40,2.0,1835,1.04,0.0,1.9,No Holiday,12,Winter,290
21/12/2017,3.2,42,1.8,1349,1.08,0.0,1.8,No Holiday,13,Winter,285
21/12/2017,4.3,47,2.3,953,0.96,0.0,1.6,No Holiday,14,Winter,255
21/12/2017,4.4,46,1.4,1113,0.78,0.0,1.0,No Holiday,15,Winter,316
21/12/2017,4.1,51,1.8,1112,0.48,0.0,0.9,No Holiday,16,Winter,301
21/12/2017,2.9,60,1.3,1193,0.16,0.0,0.8,No Holiday,17,Winter,366
21/12/2017,1.7,64,1.3,1140,0.0,0.0,0.8,No Holiday,18,Winter,531
21/12/2017,0.8,71,0.9,923,0.0,0.0,0.8,No Holiday,19,Winter,355
21/12/2017,0.2,72,0.7,990,0.0,0.0,0.8,No Holiday,20,Winter,288
21/12/2017,-0.4,74,0.6,1065,0.0,0.0,0.8,No Holiday,21,Winter,248
21/12/2017,-1.1,78,0.6,865,0.0,0.0,0.8,No Holiday,22,Winter,252
21/12/2017,-1.5,79,0.6,821,0.0,0.0,0.8,No Holiday,23,Winter,212
22/12/2017,-1.7,79,0.5,794,0.0,0.0,0.8,Holiday,0,Winter,196
22/12/2017,-1.6,79,0.6,784,0.0,0.0,0.8,Holiday,1,Winter,250
22/12/2017,-1.1,79,0.7,736,0.0,0.0,0.8,Holiday,2,Winter,161
22/12/2017,-0.6,76,0.5,789,0.0,0.0,0.7,Holiday,3,Winter,99
22/12/2017,-0.3,76,0.9,760,0.0,0.0,0.7,Holiday,4,Winter,64
22/12/2017,-0.2,73,0.8,880,0.0,0.0,0.7,Holiday,5,Winter,76
22/12/2017,-0.1,71,0.8,895,0.0,0.0,0.7,Holiday,6,Winter,114
22/12/2017,-0.3,72,0.7,919,0.0,0.0,0.7,Holiday,7,Winter,283
22/12/2017,-0.4,69,0.5,904,0.0,0.0,0.7,Holiday,8,Winter,544
22/12/2017,0.3,67,0.7,897,0.03,0.0,0.6,Holiday,9,Winter,298
22/12/2017,1.4,64,1.0,897,0.25,0.0,0.5,Holiday,10,Winter,248
22/12/2017,3.1,57,0.8,804,0.63,0.0,0.0,Holiday,11,Winter,278
22/12/2017,4.5,56,0.8,836,0.71,0.0,0.0,Holiday,12,Winter,301
22/12/2017,5.4,55,1.2,820,0.66,0.0,0.0,Holiday,13,Winter,320
22/12/2017,5.9,55,0.6,779,0.48,0.0,0.0,Holiday,14,Winter,326
22/12/2017,6.5,55,0.9,801,0.38,0.0,0.0,Holiday,15,Winter,386
22/12/2017,6.0,58,0.7,732,0.19,0.0,0.0,Holiday,16,Winter,416
22/12/2017,5.4,61,1.3,691,0.08,0.0,0.0,Holiday,17,Winter,477
22/12/2017,4.9,63,0.6,677,0.0,0.0,0.0,Holiday,18,Winter,671
22/12/2017,5.2,64,0.7,691,0.0,0.0,0.0,Holiday,19,Winter,481
22/12/2017,5.9,67,1.3,779,0.0,0.0,0.0,Holiday,20,Winter,323
22/12/2017,6.1,70,2.2,763,0.0,0.0,0.0,Holiday,21,Winter,309
22/12/2017,6.1,70,2.7,806,0.0,0.0,0.0,Holiday,22,Winter,314
22/12/2017,5.8,74,2.5,832,0.0,0.0,0.0,Holiday,23,Winter,249
23/12/2017,5.8,75,1.9,788,0.0,0.0,0.0,No Holiday,0,Winter,282
23/12/2017,5.7,75,1.7,706,0.0,0.0,0.0,No Holiday,1,Winter,337
23/12/2017,5.6,76,1.6,641,0.0,0.0,0.0,No Holiday,2,Winter,312
23/12/2017,5.4,77,1.6,583,0.0,0.0,0.0,No Holiday,3,Winter,230
23/12/2017,5.3,79,0.9,506,0.0,0.0,0.0,No Holiday,4,Winter,120
23/12/2017,5.0,81,1.2,425,0.0,0.0,0.0,No Holiday,5,Winter,59
23/12/2017,5.1,81,1.3,375,0.0,0.0,0.0,No Holiday,6,Winter,63
23/12/2017,5.1,82,0.7,334,0.0,0.0,0.0,No Holiday,7,Winter,99
23/12/2017,5.1,83,0.9,297,0.0,0.0,0.0,No Holiday,8,Winter,188
23/12/2017,5.2,84,0.7,226,0.03,0.0,0.0,No Holiday,9,Winter,239
23/12/2017,5.4,82,1.2,215,0.13,0.0,0.0,No Holiday,10,Winter,235
23/12/2017,5.7,81,1.1,192,0.18,0.0,0.0,No Holiday,11,Winter,282
23/12/2017,7.0,72,1.9,246,0.64,0.0,0.0,No Holiday,12,Winter,325
23/12/2017,7.7,68,1.0,249,0.58,0.0,0.0,No Holiday,13,Winter,423
23/12/2017,8.6,63,1.6,263,0.72,0.0,0.0,No Holiday,14,Winter,405
23/12/2017,8.6,64,1.5,269,0.57,0.0,0.0,No Holiday,15,Winter,443
23/12/2017,8.2,64,1.0,281,0.32,0.0,0.0,No Holiday,16,Winter,473
23/12/2017,7.7,67,0.9,264,0.11,0.0,0.0,No Holiday,17,Winter,453
23/12/2017,6.6,73,0.4,229,0.0,0.0,0.0,No Holiday,18,Winter,340
23/12/2017,6.0,76,1.1,219,0.0,0.0,0.0,No Holiday,19,Winter,260
23/12/2017,5.9,75,1.5,222,0.0,0.0,0.0,No Holiday,20,Winter,258
23/12/2017,5.6,77,0.9,212,0.0,0.0,0.0,No Holiday,21,Winter,279
23/12/2017,5.3,79,0.6,200,0.0,0.0,0.0,No Holiday,22,Winter,282
23/12/2017,5.5,80,0.6,185,0.0,0.0,0.0,No Holiday,23,Winter,237
24/12/2017,5.6,78,0.6,196,0.0,0.0,0.0,Holiday,0,Winter,266
24/12/2017,5.6,78,0.5,197,0.0,0.0,0.0,Holiday,1,Winter,251
24/12/2017,5.4,80,0.9,190,0.0,0.0,0.0,Holiday,2,Winter,196
24/12/2017,5.2,82,0.8,190,0.0,0.0,0.0,Holiday,3,Winter,149
24/12/2017,5.2,82,0.7,189,0.0,0.0,0.0,Holiday,4,Winter,79
24/12/2017,5.1,82,0.6,185,0.0,0.0,0.0,Holiday,5,Winter,44
24/12/2017,4.9,84,1.3,159,0.0,0.1,0.0,Holiday,6,Winter,12
24/12/2017,4.7,89,1.1,100,0.0,0.0,0.0,Holiday,7,Winter,3
24/12/2017,4.6,91,1.7,95,0.0,0.0,0.0,Holiday,8,Winter,4
24/12/2017,4.6,94,0.9,90,0.0,6.4,0.0,Holiday,9,Winter,3
24/12/2017,4.8,96,0.6,87,0.04,0.0,0.0,Holiday,10,Winter,4
24/12/2017,4.6,95,0.8,156,0.05,0.0,0.0,Holiday,11,Winter,9
24/12/2017,4.1,91,0.8,404,0.07,9.5,0.0,Holiday,12,Winter,4
24/12/2017,3.7,90,0.7,744,0.15,0.0,0.0,Holiday,13,Winter,7
24/12/2017,3.3,90,2.5,561,0.19,0.0,0.0,Holiday,14,Winter,28
24/12/2017,2.9,90,2.0,380,0.08,3.5,0.0,Holiday,15,Winter,38
24/12/2017,2.3,91,3.3,270,0.07,0.0,0.0,Holiday,16,Winter,54
24/12/2017,2.2,86,2.6,605,0.04,0.0,0.0,Holiday,17,Winter,104
24/12/2017,1.9,82,4.3,699,0.01,0.5,0.0,Holiday,18,Winter,128
24/12/2017,1.1,68,4.4,695,0.0,0.0,0.0,Holiday,19,Winter,132
24/12/2017,0.6,67,3.3,506,0.0,0.0,0.0,Holiday,20,Winter,116
24/12/2017,0.4,69,3.5,477,0.0,0.0,0.0,Holiday,21,Winter,145
24/12/2017,0.2,69,2.7,565,0.0,0.0,0.0,Holiday,22,Winter,110
24/12/2017,0.0,63,3.2,884,0.0,0.0,0.0,Holiday,23,Winter,128
25/12/2017,-0.6,64,2.4,1010,0.0,0.0,0.0,Holiday,0,Winter,160
25/12/2017,-1.2,57,4.3,1429,0.0,0.0,0.0,Holiday,1,Winter,132
25/12/2017,-1.8,53,4.1,1825,0.0,0.0,0.0,Holiday,2,Winter,115
25/12/2017,-2.3,52,3.4,1947,0.0,0.0,0.0,Holiday,3,Winter,100
25/12/2017,-3.0,51,3.2,2000,0.0,0.0,0.0,Holiday,4,Winter,72
25/12/2017,-3.7,51,2.6,2000,0.0,0.0,0.0,Holiday,5,Winter,32
25/12/2017,-4.1,50,3.0,2000,0.0,0.0,0.0,Holiday,6,Winter,59
25/12/2017,-4.6,46,2.8,2000,0.0,0.0,0.0,Holiday,7,Winter,61
25/12/2017,-4.9,44,3.0,2000,0.0,0.0,0.0,Holiday,8,Winter,94
25/12/2017,-4.6,40,3.5,2000,0.18,0.0,0.0,Holiday,9,Winter,107
25/12/2017,-3.7,35,3.7,1937,0.57,0.0,0.0,Holiday,10,Winter,133
25/12/2017,-2.8,35,2.9,1984,0.87,0.0,0.0,Holiday,11,Winter,179
25/12/2017,-1.6,33,2.5,1874,1.18,0.0,0.0,Holiday,12,Winter,221
25/12/2017,-1.5,33,3.8,2000,1.18,0.0,0.0,Holiday,13,Winter,244
25/12/2017,-0.4,31,2.0,2000,1.1,0.0,0.0,Holiday,14,Winter,274
25/12/2017,0.4,28,2.5,2000,0.9,0.0,0.0,Holiday,15,Winter,319
25/12/2017,0.4,27,2.0,2000,0.58,0.0,0.0,Holiday,16,Winter,272
25/12/2017,-0.7,29,2.0,2000,0.21,0.0,0.0,Holiday,17,Winter,260
25/12/2017,-1.6,33,2.0,2000,0.0,0.0,0.0,Holiday,18,Winter,237
25/12/2017,-1.8,41,2.1,2000,0.0,0.0,0.0,Holiday,19,Winter,184
25/12/2017,-2.1,49,1.7,2000,0.0,0.0,0.0,Holiday,20,Winter,181
25/12/2017,-1.7,51,1.7,2000,0.0,0.0,0.0,Holiday,21,Winter,185
25/12/2017,-1.3,53,1.7,2000,0.0,0.0,0.0,Holiday,22,Winter,176
